MLS No,Latitude,Longitude
ML81940044,37.228618,-121.7595497
SF424013050,37.74924,-122.4374084
SF423907077,37.8048846,-122.4475421
41033881,37.7267394,-122.474027
CRPW24119185,34.0629265,-118.3124551
41055714,37.8026764,-122.2094551
CRCV23038328,33.9482363,-118.2456349
ML81928830,37.7820983,-122.1897519
CRCV23213167,34.1070827,-118.2353462
CRPTP2400811,32.7033731,-117.0375283
ML81925635,38.6210733,-121.3793338
CRCV24067670,33.9108987,-118.2551435
CL24416667,34.0481943,-118.3719991
BA322098449,38.494919,-122.708412
CRP1-16569,34.1713034,-118.1207234
CROC23185811,33.6711192,-117.6673695
CL24345725,34.0480641,-118.4708789
CROC23039365,33.7033156,-117.7404439
ME223002692,38.8662299,-121.3062467
ML81917474,37.25269249999999,-121.8543987
ML81957277,37.2090726,-121.8712383
CRNDP2402134,33.2264602,-117.305703
ML81947515,37.2983406,-121.9691234
41037219,37.7383031,-122.1828023
ML81939102,37.230538,-121.795619
SF423913287,37.800218,-122.429684
CRP1-17099,34.1795992,-118.0895542
CRIV24028914,33.789221,-117.167496
CRPTP2304389,32.710011,-117.153395
41049593,37.9743504,-122.2829356
41049159,37.771996,-122.2058703
CL22205660,34.1269397,-118.4666262
SF424005112,37.7865897,-122.4330774
CRPW23185419,34.0407949,-118.1900049
ML81922291,37.2582647,-121.9173579
CRNDP2404747,32.9223171,-117.1261011
ML81925484,37.3558706,-121.8418658
SF423737273,37.7723976,-122.4313883
CL23241621,34.0687346,-118.4370059
CRSR24062508,34.1898252,-118.4364271
41043676,37.836952,-122.1920831
CRTR24153775,34.0387003,-118.1832072
ML81956230,37.2646334,-121.9037313
ML81967846,37.76395249999999,-122.4967561
SF423753220,37.7720189,-122.3935591
CL24372225,34.105602,-118.3800369
ML81944645,37.259212,-121.932283
ME224081904,37.2272305,-121.7823836
BA323034146,38.47381499999999,-122.760697
CRSR22253099,34.1901524,-118.4364082
ML81929106,37.2735703,-121.8909027
ML81964674,37.21997,-121.867891
CRPTP2302933,33.0233874,-117.1145225
ML81946196,37.3555689,-121.8909854
ML81962141,37.3289003,-121.9294671
SF423721185,37.7715936,-122.3885893
SF423919248,37.7902671,-122.4331765
SF424001492,37.74237189999999,-122.4200675
ME224012742,38.6142917,-121.4418192
ME223020790,38.6229146,-121.4804736
BA323034494,38.3108122,-122.334788
CRP1-15550,34.0885601,-118.1845917
CL23284005,34.09206380000001,-118.2383519
CRV1-17105,34.1936338,-119.1962352
CRHD22260063,33.2130812,-117.2787834
BA324029184,38.2955077,-122.3397738
CRV1-20445,34.2828444,-119.1780164
ME223064674,38.6063401,-121.3615623
41016854,37.8870998,-122.052827
CL24406909,34.0433266,-118.3916242
CRSW23129828,32.6990939,-117.0302563
41052130,37.9672407,-122.5414504
41035778,37.8081479,-122.2173368
CRPF24046566,34.0453451,-118.1910764
CL23291473,34.0476488,-118.4199215
CL23298961,34.0752443,-118.3257004
CROC24048506,33.8240336,-118.1717013
CRNDP2301989,32.8131593,-117.2042916
ML81976952,37.2313481,-121.8896567
CROC23067947,33.6132008,-117.7442604
ML81922626,37.3889509,-121.8806952
CRSB23211284,37.7777844,-122.4494742
SF424045624,37.7910302,-122.4137217
SF424047556,37.8034687,-122.4040783
ML81951665,37.2356851,-121.9492929
CRWS24162618,33.6814206,-117.8255129
ME224078997,38.4863336,-121.358361
41021948,37.765652,-122.1735925
CROC23143219,34.0549076,-118.242643
CROC23013704,34.0241346,-118.3186079
CL23320497,34.0017141,-118.3290495
CROC23017099,33.9579867,-118.426453
CRGD24023574,34.0715587,-118.3813441
ML81964099,37.3550921,-121.8808974
CL24392669,34.0320593,-118.2989157
ML81916388,37.3057124,-121.9181013
CL23271717,34.0365566,-118.3843213
41060581,37.7887108,-122.2272997
SF423718214,37.7483516,-122.4475893
CRSR23199270,34.1403427,-118.1914674
ML81959047,37.4020407,-121.8464981
SF424031505,37.7431978,-122.4329624
CRP1-13359,33.8148956,-116.5400386
ML81961741,37.7400443,-122.470325
CRLG23101719,33.6054535,-117.7087458
CREV23161663,33.620439,-117.08419
CRIG22258055,33.753155,-117.463674
CRNDP2210014,32.7372469,-117.2269222
CRSR24005502,34.1028963,-118.2284591
CL23308625,33.9911537,-118.2986185
CROC22221549,33.6389287,-117.8095937
CROC23042059,34.0058184,-117.3096695
CROC23086145,33.699299,-117.731482
CRNDP2404992,33.2459789,-117.3120857
41031230,37.8276726,-122.2456028
ME223014503,38.6172004,-121.0398844
ML81930552,37.2627578,-121.8097347
CRSW23090464,33.231546,-117.3028471
CL23326301,33.9787068,-118.3014709
CRIV23028110,36.778261,-119.4179324
41060368,37.7541291,-122.1719091
ML81975131,37.3451029,-121.8433471
41047039,37.8806555,-122.0833089
ML81953822,37.22579229999999,-121.8945708
CL23320161,34.1047075,-118.2666717
ML81950937,37.7101999,-122.4262801
41055016,37.9138883,-122.0579349
ML81923417,37.2855357,-121.8563708
41062512,37.8243974,-122.2732895
CRNDP2308219,32.71904,-117.2334621
ML81932759,37.3137173,-121.8948178
ME224023192,38.6811359,-121.5176922
SF423718417,37.7437145,-122.4889358
ML81952406,37.3778051,-121.8775854
CRSB24116213,33.8137259,-118.3223733
CRPW23079662,33.7644777,-118.1739253
CRPW23006690,33.8662569,-116.5526426
41062508,37.8390031,-122.2262134
ME223019365,38.8255698,-121.2656692
CRSW23221095,33.5811244,-117.1016391
41027022,37.8638598,-122.2919391
CL23239183,34.07007430000001,-118.372309
ML81962603,37.28310889999999,-121.7482646
SF424024529,37.7934083,-122.4234225
SF422685403,37.8053391,-122.4125505
ML81965302,37.3354518,-121.8299848
ME224044090,38.4582179,-121.3415231
SF423723985,37.8023848,-122.4205676
ML81959238,37.2291139,-121.8883238
ML81951223,37.3086306,-121.971825
ML81921055,37.314089,-121.765718
CRPTP2400381,32.5771761,-117.0650424
CL23291901,34.007048,-118.3108513
41043939,37.8218647,-122.2831566
41050901,37.903301,-122.2702427
CRIG24118081,32.8374302,-117.2124862
CRP1-15235,36.778261,-119.4179324
CRNP24051909,36.778261,-119.4179324
CROC23222966,32.8150017,-117.2017791
SF423900402,37.7407353,-122.4675198
CRSB23026479,33.8269114,-118.3647064
ME224006543,38.4779339,-121.5182479
CRCV24080025,34.1163847,-117.6605352
SF423734755,37.7843846,-122.4269748
ML81960932,37.2948812,-121.8840553
CRPW24035407,33.9922581,-118.2506388
CL22190147,33.8483076,-116.5361674
ML81967889,37.3103732,-121.9428448
ML81955510,37.2674978,-121.8974162
CL24351499,34.0066404,-118.3551217
41019444,37.3083182,-122.0202749
ML81953728,37.2280501,-121.798125
SF423757064,37.7236316,-122.4256912
CRNDP2402783,32.7441549,-117.1485113
ML81921741,37.2703526,-121.9335209
CROC24075928,34.0513124,-118.2690142
CRP1-13153,34.1057355,-118.2104691
CL24360693,33.8046254,-116.4831325
ML81945028,37.7944503,-122.1931079
ML81951442,37.2306795,-121.8991724
CROC24107120,33.6029511,-117.7337996
41036269,37.2799149,-121.9833425
CROC24104474,34.0390969,-118.3917137
CL24389593,34.0904962,-118.2702839
41029921,37.7142279,-122.407343
ML81937745,37.3020196,-122.0154015
ML81940393,37.3364079,-121.8650003
CRTR24089246,33.6859327,-117.7377917
ME222139156,38.891565,-121.2930079
CROC23218835,33.698817,-117.703319
CRV1-16319,34.2844768,-119.1906563
CL23295689,34.1015758,-118.2707257
CRPW24075029,33.7695511,-118.0786395
CL24370169,34.1022706,-118.3570867
ML81953633,37.927393,-121.7268405
ML81911211,37.3824973,-121.891992
CRCV23019574,32.5811979,-117.0094826
CRPW23050431,33.9404126,-118.3005291
CRSB23100034,33.9239835,-118.2776002
41014248,37.8621829,-122.0696957
ML81971191,37.7170829,-122.4443182
CL23312847,34.1068807,-118.2621014
SF424034030,37.7770194,-122.4101488
ML81956119,37.309263,-121.757137
CROC23115090,34.2559749,-117.2101978
41028800,37.7378374,-122.1369135
ME222139417,38.5425338,-121.5043147
CROC23106721,34.1601504,-118.0877146
41032435,37.8061379,-122.2039318
ML81976063,37.2422543,-121.8779685
CL23334069,34.421938,-118.4787645
CL23243839,34.0730109,-118.2312358
CL22223229,34.1692421,-118.4346415
CL23317673,34.0689353,-118.172391
CRNDP2401784,32.7676833,-117.0754886
CRSR24038735,34.2283589,-119.1955649
41053646,37.7831563,-122.1989111
CL24356829,33.8524236,-116.5443241
CRIV23218155,34.09585210000001,-118.227455
41061732,37.8090124,-122.2212532
CRMB23216710,34.071756,-118.2086022
CRPW24086647,33.973798,-118.3065436
ML81914421,37.3981178,-121.8414653
CRDW23024644,33.9341528,-118.243578
CRSR22220261,33.96751709999999,-118.2790619
CL24362011,34.0566626,-118.3416518
CRPTP2305617,32.7969127,-117.0078792
ML81960862,37.757783,-122.436493
SF424007487,37.7313638,-122.4838225
SF424004671,37.7934138,-122.4291861
SF424046936,37.7448778,-122.4359998
CRPW23124691,33.6506185,-117.7731842
CRNP23179922,36.778261,-119.4179324
ME224016277,38.6069292,-121.5541618
CL22225023,33.9918839,-118.4347176
CRSW24142061,33.7544238,-117.4646598
CRDW23126101,34.0187228,-118.37067
CRSB24000949,34.0826422,-118.282027
41047714,37.7888123,-122.1914887
CL24390217,34.0902621,-118.2962996
CRTR23113302,34.0942693,-118.1862218
CL23240889,33.9794456,-118.3204382
CRNDP2306901,32.8285693,-117.0986275
CRTR23013341,34.02622,-118.309969
CRPTP2303886,32.9673146,-117.0718487
CRIV23143464,33.9804536,-118.302609
CRDW23210231,33.9432735,-118.2864875
CL22206791,34.0368638,-118.3664321
41047142,37.7867832,-122.1980808
ME222131833,38.6683435,-121.0678724
CRP1-16226,34.0554473,-118.3716504
CRNDP2306976,33.2265128,-117.3058747
ML81973582,37.3063873,-121.8075846
CL23328269,33.8313894,-116.4979454
CRIV24041974,37.3538042,-121.8424161
CRPTP2304455,32.7101383,-117.0329282
CRSC24140797,35.2577242,-120.6331087
CROC23157831,33.6486196,-117.9604233
CRNDP2401892,33.0061671,-117.0778438
CROC24008399,33.5952381,-117.7083164
ML81953167,37.2181693,-121.7618114
CL23330209,34.0740293,-118.3852597
CROC23200622,33.68589720000001,-117.9980374
ML81948040,37.2380865,-121.9127317
CRPTP2300709,32.7868579,-117.1579857
CL23296315,34.0527385,-118.4192918
SF424013927,37.7299516,-122.4362443
CROC23042943,33.6105041,-117.7455721
CL24347319,34.0718877,-118.4581496
CL23242563,34.1194142,-118.3123345
ML81961019,37.3889935,-121.8663954
ML81968777,37.2962442,-121.8659168
SF423900196,37.740348,-122.5058473
SF424040872,37.7159441,-122.4592751
ME223008614,38.5648093,-121.4936868
CRIV24098644,33.7973621,-118.1043876
41044657,37.759417,-122.1553899
41064060,37.7760863,-122.1374021
41038151,37.832377,-122.1899257
ME224048528,38.8403151,-121.267152
ME224085846,38.5500403,-121.4732678
41040590,37.803503,-122.226071
41044076,37.888685,-122.2601292
CL24349425,34.0605837,-118.4601773
CL23252533,34.0841852,-118.3739151
CL23243745,34.1268665,-118.1967495
CL23280045,33.96406030000001,-118.3966925
CRRW23214208,34.2570682,-117.1955166
CL22223091,33.9935256,-118.2791203
CL24377259,33.9675542,-118.3983245
CRAR24110534,34.0057344,-118.348093
ML81935215,37.2053283,-121.8459898
CRPV24108492,33.7855771,-118.1447423
ML81964115,37.3142982,-121.9864838
SF423718509,37.7915644,-122.4246076
CL23257791,34.0955394,-118.3497789
ML81935770,37.2952238,-121.81564
CROC24081745,33.7115604,-118.0242342
SF424004282,37.7370006,-122.4510341
ML81919017,37.3586621,-121.8806536
ML81966312,37.32831590000001,-121.9154729
SF423744828,37.746052,-122.4847472
SF422699262,37.798591,-122.4343615
SF423742433,37.7722364,-122.4947229
ME223068398,38.6354307,-121.4235169
41014141,37.8759329,-122.3020279
ML81958100,37.3407508,-121.854811
SF423718196,37.7543921,-122.428041
CROC24134347,33.6930158,-117.7019418
41016754,37.7845284,-122.1964502
CROC23074299,33.6590325,-117.976948
CRRS23148481,34.0153278,-118.3154192
ME224054116,38.5506252,-121.4584344
CRSB24000325,33.8433818,-118.349562
ME222136880,38.6766765,-121.5081536
CROC23166301,33.7060028,-117.7604345
CRNDP2307390,33.2179046,-117.3198533
CRCV24029663,34.1243862,-118.1875864
CRNDP2306018,32.8324043,-117.1816972
41050903,37.827036,-122.2061595
CL23323335,34.0014815,-118.4332913
CRCV24154899,34.0991363,-118.2760731
ME224060226,38.5272228,-121.5018162
ME223118285,38.4837332,-121.5365619
CRDW22259087,33.9198156,-118.2705633
CROC22218965,33.4563078,-117.6362585
41019119,37.8625186,-122.0650063
CRPW24047603,33.7654036,-118.1168958
CRNDP2305172,32.8995949,-117.2047471
41017730,37.8390792,-122.2571574
CRPTP2300952,32.7147601,-117.0628715
CRPTP2300244,32.5711304,-117.0865305
CL24414545,34.0843126,-118.2683644
ME223052766,38.62069169999999,-121.3969823
CRDW23051271,33.783521,-118.1815182
CL24391308,34.139396,-118.1041277
ME223067721,38.6355368,-121.515905
41038447,37.8305334,-122.2020383
41041817,37.8740049,-122.286142
ME223060766,38.7038428,-121.1822897
41044316,37.8380613,-122.2487469
CROC24137507,33.5974607,-117.7056499
CRPW24126886,33.79836600000001,-118.1172741
CL23335053,33.9252364,-118.2983449
41052012,37.87283660000001,-122.0831521
ME223106472,38.6677395,-121.0987574
ML81947899,37.2999591,-121.8923375
SF424041601,37.7882411,-122.4851097
BA324003542,38.3042602,-122.2711475
41039424,37.8759066,-122.0826318
ME223048850,38.5633442,-121.4073929
CL24394573,33.9768003,-118.2947788
CROC22078501,33.9649807,-118.4299833
CRSR22248429,33.9588507,-118.283674
ML81953501,37.2010167,-121.8587341
CRPTP2303259,32.9461842,-117.233374
CL24368995,34.1036933,-118.3525822
ME223073130,37.3336054,-121.790137
CRSB23174866,33.9366242,-118.311012
SF424004829,37.7953583,-122.4212641
CRPW23131976,33.78725530000001,-118.1304795
CRPTP2301742,32.7922982,-117.2417704
CL23288763,34.0724675,-118.3052111
ML81922387,37.2505184,-121.8856823
ME224024019,38.45987969999999,-121.3229188
CRNDP2302833,33.029111,-117.0598428
SF423736921,37.7772998,-122.4243616
ME223002653,37.2620446,-121.9268705
CRSR23178556,33.9858973,-118.3532889
41008533,37.9372326,-122.3417917
CRIV23025582,33.9123865,-117.3502346
CROC23213404,33.5964305,-117.7085817
CRNDP2400801,32.81147,-117.2417209
SF424008767,37.7862119,-122.4043033
CRPW23015257,33.8528453,-118.1683238
CROC23146180,33.683114,-117.7274754
CL23229803,33.9907004,-118.3116077
ML81931490,37.3049181,-121.9118672
SF424013862,37.7597476,-122.3898821
SF424038769,37.7883207,-122.389419
CROC23227051,33.7378825,-117.7609163
ML81962327,37.2039567,-121.7999707
ML81948270,37.2661218,-121.8988773
CRSB24060764,33.850049,-118.3714481
41011365,37.8493985,-122.2839146
CRSB23066405,33.8668303,-118.3396779
ML81957448,37.3737884,-122.0297844
41038610,37.8116904,-122.2460226
CL24383167,34.158008,-118.6120266
ME223073150,38.6356303,-121.3762365
CRNDP2307911,32.712978,-117.1279689
41060877,37.3647217,-121.8117536
CROC23165446,33.7364241,-117.7468895
CRSB22209554,34.0189131,-118.3162615
CROC24029355,33.4855952,-117.5834314
CRNDP2301779,33.0092179,-117.1089242
CROC24048430,33.4580133,-117.5790686
ME224044036,39.078963,-121.0599605
CRNDP2401638,32.8169795,-117.1863275
CROC23151709,33.6057817,-117.7152919
ML81947420,37.328147,-121.775115
ML81918562,37.24618,-121.7649648
41049671,37.8723513,-122.0784512
SF424001971,37.793621,-122.4148823
41056247,37.762317,-122.1612336
SF423911923,37.7716775,-122.4430679
CL23246261,33.9716815,-118.3925027
CL23299577,34.0798702,-118.27504
CROC23063421,33.6098919,-117.7534011
CROC22242561,33.7160593,-117.7446404
41044500,37.7685444,-122.2034367
CROC24044698,33.6832085,-117.7548276
CRV1-19208,34.2745868,-119.186029
ME223099478,38.4983574,-121.4964649
ME224011127,38.578477,-121.4556571
ME223005537,38.4882128,-121.3355237
ME223001066,38.5726077,-121.4525143
41059032,37.8480403,-122.2626866
ME223093225,38.5373986,-121.4551042
ME223062622,38.5033842,-121.5404822
CL24372957,34.0095459,-118.4419381
BA323907861,37.7591264,-122.188962
BA324071289,38.2440389,-122.3042595
CRPTP2300819,32.5716316,-117.0421052
CL23328297,34.1163645,-118.2394523
CRNDP2209953,32.9960693,-117.0945759
CRSR23166623,34.2177807,-118.507491
BA323005087,38.3130086,-122.3327023
CROC24147488,33.731748,-117.77125
CROC23059575,33.6892729,-117.7543863
ME223070461,38.7062691,-121.0863684
CL22227383,34.0922825,-118.4655282
CRIV23040610,36.778261,-119.4179324
CL23295899,34.07497050000001,-118.3501286
ME223114450,38.856774,-121.2680238
ME223091929,38.5793901,-121.3986439
ME223095675,38.5847711,-121.3690557
CL22190803,34.1167121,-118.2780828
41041209,37.8134459,-122.228242
CRP1-18495,34.1298636,-118.1839733
CROC23187882,33.6055308,-117.7068367
CL23321097,34.0789857,-118.3708052
CRPW24052084,33.6647242,-117.813661
CRSR23215647,34.0547146,-118.1754564
CRPTP2306010,32.7334037,-117.2296102
CRNDP2303430,32.8357415,-117.1736122
CL24342825,34.0358084,-118.3852007
41022126,37.7429076,-122.1572111
ML81930108,37.255724,-121.9127763
CRIV23092768,33.928552,-118.259978
CL23262229,34.0567296,-118.3953287
ML81948137,37.2125359,-121.8516561
CRSR23134172,33.9861318,-118.3734803
CL22220765,34.0041063,-118.4413784
CL23331331,34.1060559,-118.2341979
CRSW24012146,33.55278430000001,-117.1255774
CL23317123,34.1211632,-118.3532944
CL24359087,34.0783133,-118.3734611
ML81975030,37.7344965,-122.4043177
CROC24097260,33.6608734,-117.9871998
CL23232311,34.06509339999999,-118.2637063
CRPW23197361,33.5974145,-117.711018
CRPW24026713,34.1907475,-118.6108795
ML81960486,37.2477796,-121.8989502
ML81958550,37.312489,-121.8883802
CRPW24139746,34.1856717,-118.1693953
SF424005489,37.7700192,-122.4141195
SF424006180,37.7831834,-122.3991177
CL23249883,34.0168438,-118.3661816
CRSR24102158,34.1870413,-118.5156129
41065702,37.4118396,-121.8762398
SF423731863,37.7609007,-122.4895294
ML81955663,37.3521486,-121.8802609
SF423923144,37.7786544,-122.4686756
CROC23202154,33.7138396,-118.0650382
ML81973185,37.2600427,-121.9124845
CL23327113,33.9642085,-118.3802385
CRPW24058355,33.9563659,-118.313943
ML81925691,37.2278881,-121.885246
ML81945216,37.2393681,-121.8330442
SF423736887,37.7455071,-122.4096171
ML81969725,36.778261,-119.4179324
SF424052577,37.7711797,-122.4270233
SF424038954,37.78735760000001,-122.4399766
SF424013535,37.7764367,-122.4870985
41050899,37.7443541,-122.4455845
SF423913145,37.7428976,-122.4873437
SF423908302,37.7284093,-122.4468351
CRSW23033950,33.5500712,-117.1429904
SF424017278,37.7414285,-122.4388279
ME223084570,38.57732499999999,-121.4578079
SF423719000,37.7569014,-122.3888445
CL23264371,33.7975179,-116.5443545
CL23330263,34.0516011,-118.3596693
CRPW23175077,33.75344020000001,-117.7631395
41059540,37.78961100000001,-122.189114
CROC23000701,33.1147685,-117.1244264
ML81966400,37.25739250000001,-121.912815
ME223109056,38.5461731,-121.4915636
SF423906241,37.754262,-122.416086
ML81935829,37.2555629,-121.901996
SF423745413,37.7296343,-122.4360398
SF423725595,37.791252,-122.424976
SF423758475,37.7644543,-122.4412663
BA323900757,38.4039146,-122.7383002
41024944,37.8468092,-122.2805817
CL23282541,33.724293,-117.7581584
41041423,37.8367247,-122.1985262
CL24401811,34.0515885,-118.2115539
CROC22249867,33.6016915,-117.7108457
ML81969229,37.271672,-121.8421414
ME223011566,38.5506261,-121.4610605
CL23317117,33.8385331,-116.4989749
CL23230695,34.0971962,-118.2789164
CRSR23114282,34.039414,-118.3737119
CRSR23014696,34.082405,-118.4707566
CRPW23164041,33.7899413,-118.1104341
CRNDP2303456,32.75059330000001,-117.0569078
ML81963987,37.38848309999999,-121.8375314
CRNDP2302629,32.8199201,-117.2102952
SF424025002,37.7826271,-122.3903642
CL24367001,34.126631,-118.3179107
SF423720559,37.7880083,-122.389643
41047236,37.3197075,-121.961315
SF424004161,37.7888062,-122.4212627
CL24358177,34.0220367,-118.3169218
SF424024849,37.7699981,-122.4356443
SF424032560,37.712201,-122.4503268
ME223035763,38.4434796,-121.4248889
ME224058804,38.5041401,-121.5305357
CL24349171,34.0549076,-118.242643
ML81954165,37.3766773,-121.8525487
CRPW23111204,33.6853854,-117.7363981
41048383,37.7794764,-122.1880463
ML81969052,37.3086023,-121.7918175
